"lp";"date_bt_ini";"date_bt_out";"phase_total";"zustimmg";"leadingcom";"completed";"nummer";"election";"potLoss_same90";"potGain_same90"
12;"1994-05-06";"1994-06-15";40;0;3;1;2904;0;0;0
12;"1994-06-01";"1994-06-16";15;1;3;1;2905;0;0;0
12;"1994-06-01";"1994-06-29";28;1;3;1;2906;0;0;0
12;"1994-05-25";"1994-06-29";35;1;14;1;2909;0;0;0
12;"1994-04-21";"1994-06-24";64;0;16;1;2919;0;0;0
12;"1994-04-27";"1994-06-16";50;0;14;0;2920;0;0;0
12;"1994-05-24";"1994-06-29";36;0;14;1;2923;0;0;0
12;"1994-06-10";"1994-06-23";13;0;3;1;2924;0;0;0
12;"1994-05-24";"1994-06-29";36;1;3;1;2925;0;0;0
12;"1994-05-24";"1994-06-24";31;NA;2;0;2926;0;0;0
12;"1994-06-22";"1994-06-24";2;0;14;1;2930;0;0;0
12;"1994-05-17";"1994-06-24";38;NA;14;0;2932;0;0;0
12;"1994-05-17";"1994-05-27";10;0;2;1;2933;0;0;0
12;"1994-05-17";"1994-05-27";10;1;2;1;2934;0;0;0
12;"1994-05-17";"1994-05-27";10;0;2;1;2935;0;0;0
12;"1994-06-16";"1994-06-29";13;1;3;1;2939;0;0;0
12;"1994-06-10";"1994-06-17";7;1;9;1;2940;0;0;0
12;"1994-06-10";"1994-06-29";19;1;3;1;2941;0;0;0
12;"1994-06-13";"1994-06-23";10;1;3;1;2942;0;0;0
12;"1994-05-25";"1994-06-17";23;NA;9;0;2944;0;0;0
12;"1994-06-20";"1994-09-06";78;0;3;1;2948;0;0;0
12;"1994-06-20";"1994-09-06";78;1;3;1;2949;0;0;0
12;"1994-06-21";"1994-06-29";8;0;2;1;2965;0;0;0
12;"1994-06-21";"1994-06-29";8;0;2;1;2966;0;0;0
12;"1993-11-04";"1994-04-14";161;1;7;1;3004;0;0;0
12;"1993-08-13";"1993-11-26";105;0;9;1;3005;0;0;0
12;"1993-09-04";"1993-10-22";48;0;9;1;3006;0;0;0
13;"1995-05-31";"1996-02-29";274;1;14;1;3012;0;0;0
13;"1995-03-02";"1995-05-18";77;1;3;1;3018;0;0;0
13;"1995-03-02";"1995-05-18";77;1;3;1;3019;0;0;0
13;"1995-03-02";"1996-12-06";645;1;16;1;3025;0;0;0
13;"1995-03-24";"1997-09-25";916;1;16;1;3027;0;0;0
13;"1995-05-05";"1996-02-01";272;0;3;1;3032;0;0;0
13;"1995-03-02";"1995-09-05";187;1;3;1;3033;0;0;0
13;"1995-03-02";"1995-06-22";112;0;2;1;3040;0;0;0
13;"1995-03-02";"1995-09-05";187;0;3;1;3041;0;0;0
13;"1995-03-02";"1995-05-18";77;1;7;1;3045;0;0;0
13;"1995-03-02";"1995-06-29";119;1;7;1;3046;0;0;0
13;"1995-03-02";"1995-06-29";119;0;1;1;3047;0;0;0
13;"1994-12-09";"1995-03-31";112;0;9;1;3051;0;0;0
13;"1994-11-24";"1995-02-09";77;0;3;1;3052;0;0;0
13;"1994-11-18";"1995-04-26";159;0;3;1;3058;0;0;0
13;"1994-12-21";"1995-05-11";141;0;16;1;3059;0;0;0
13;"1994-12-21";"1996-03-07";442;1;2;1;3061;0;0;0
13;"1995-01-12";"1995-03-17";64;1;1;1;3064;0;0;0
13;"1994-11-29";"1995-03-09";100;1;16;1;3067;0;0;0
13;"1995-02-02";"1995-03-31";57;1;3;1;3083;0;0;0
13;"1995-01-27";"1995-03-17";49;1;2;1;3085;0;0;0
13;"1995-03-09";"1995-05-18";70;1;3;1;3086;0;0;0
13;"1995-01-18";"1995-02-16";29;1;14;1;3089;0;0;0
13;"1995-01-20";"1995-06-29";160;NA;4;0;3091;0;0;0
13;"1995-01-24";"1995-06-29";156;NA;4;0;3092;0;0;0
13;"1995-03-17";"1995-06-22";97;1;3;1;3095;0;0;0
13;"1995-03-17";"1995-06-22";97;1;3;1;3096;0;0;0
13;"1995-03-20";"1995-06-29";101;0;3;1;3097;0;0;0
13;"1995-02-07";"1995-06-29";142;NA;4;0;3104;0;0;0
13;"1995-03-13";"1995-05-11";59;NA;16;0;3117;0;0;0
13;"1995-05-31";"1997-03-20";659;0;14;1;3119;0;0;0
13;"1995-04-26";"1995-06-01";36;1;2;1;3120;0;0;0
13;"1995-04-26";"1995-06-29";64;1;3;1;3121;0;0;0
13;"1995-03-08";"1995-06-02";86;NA;9;0;3127;0;0;0
13;"1995-04-04";"1995-05-18";44;1;1;1;3131;0;0;0
13;"1995-03-14";"1995-05-18";65;NA;1;0;3133;0;0;0
13;"1995-03-27";"1995-06-02";67;1;9;1;3142;0;0;0
13;"1995-03-27";"1995-05-12";46;NA;16;0;3143;0;0;0
13;"1995-06-13";"1997-09-11";821;1;16;1;3145;0;0;0
13;"1995-04-24";"1995-11-24";214;1;9;1;3146;0;0;0
13;"1995-04-24";"1995-06-01";38;1;14;1;3147;0;0;0
13;"1995-05-18";"1995-09-28";133;1;3;1;3148;0;0;0
13;"1995-05-18";"1995-09-28";133;1;3;1;3149;0;0;0
13;"1995-05-18";"1995-09-28";133;1;3;1;3150;0;0;0
13;"1995-05-15";"1995-06-22";38;1;21;1;3155;0;0;0
13;"1995-06-12";"1995-10-12";122;1;3;1;3156;0;0;0
13;"1995-06-12";"1995-11-08";149;0;3;1;3157;0;0;0
13;"1995-04-25";"1995-06-22";58;NA;21;0;3158;0;0;0
13;"1995-05-18";"1995-06-01";14;NA;4;0;3161;0;0;0
13;"1995-05-09";"1995-06-29";51;1;2;1;3164;0;0;0
13;"1995-05-09";"1995-06-01";23;1;4;1;3165;0;0;0
13;"1995-08-24";"1996-06-13";294;1;2;1;3167;0;0;0
13;"1995-06-29";"1995-10-26";119;0;25;1;3168;0;0;0
13;"1995-07-04";"1996-02-29";240;1;3;1;3169;0;0;0
13;"1995-06-27";"1995-09-28";93;1;3;1;3170;0;0;0
13;"1995-06-29";"1995-11-30";154;0;3;1;3171;0;0;0
13;"1995-06-29";"1996-02-08";224;1;3;1;3172;0;0;0
13;"1995-06-29";"1995-11-30";154;1;3;1;3173;0;0;0
13;"1995-06-29";"1995-11-23";147;1;3;1;3174;0;0;0
13;"1995-05-30";"1995-06-23";24;1;21;1;3183;0;0;0
13;"1995-08-24";"1995-12-07";105;1;14;1;3189;0;0;0
13;"1995-06-26";"1995-10-27";123;0;3;1;3190;0;0;0
13;"1995-06-27";"1996-01-18";205;1;3;1;3191;0;0;0
13;"1995-06-27";"1996-01-18";205;1;3;1;3192;0;0;0
13;"1995-09-01";"1996-02-01";153;1;3;1;3193;0;0;0
13;"1995-07-20";"1995-11-23";126;0;3;1;3194;0;0;0
13;"1995-07-21";"1995-10-12";83;1;3;1;3195;0;0;0
13;"1995-07-21";"1995-10-12";83;1;3;1;3196;0;0;0
13;"1995-07-21";"1995-10-12";83;1;3;1;3197;0;0;0
13;"1995-06-21";"1996-06-20";365;1;1;1;3202;0;0;0
13;"1995-06-28";"1995-10-13";107;0;2;1;3211;0;0;0
13;"1995-09-27";"1995-10-13";16;NA;2;0;3218;0;0;0
13;"1995-08-11";"1995-11-10";91;0;9;1;3220;0;0;0
13;"1995-09-27";"1996-02-29";155;1;2;1;3221;0;0;0
13;"1995-11-27";"1996-05-09";164;0;1;1;3222;0;0;0
13;"1995-11-27";"1996-05-09";164;0;1;1;3223;0;0;0
13;"1996-02-08";"1997-11-14";645;0;1;1;3224;0;0;0
13;"1995-11-29";"1996-12-05";372;1;25;1;3225;0;0;0
13;"1995-09-25";"1995-10-26";31;0;25;1;3226;0;0;0
13;"1995-09-28";"1995-12-08";71;0;25;1;3227;0;0;0
13;"1995-11-02";"1996-11-07";371;0;3;1;3228;0;0;0
13;"1995-09-25";"1995-10-26";31;0;3;1;3229;0;0;0
13;"1995-09-28";"1996-02-01";126;1;3;1;3230;0;0;0
13;"1995-09-28";"1996-02-01";126;0;3;1;3231;0;0;0
13;"1995-10-11";"1995-11-30";50;1;2;1;3232;0;0;0
13;"1995-10-26";"1996-11-15";386;1;4;1;3233;0;0;0
13;"1995-09-04";"1995-10-27";53;1;9;1;3234;0;0;0
13;"1995-10-11";"1996-04-25";197;1;9;1;3235;0;0;0
13;"1995-09-28";"1996-02-08";133;0;3;1;3236;0;0;0
13;"1995-09-28";"1996-05-09";224;1;3;1;3237;0;0;0
13;"1995-09-28";"1996-05-23";238;0;3;1;3238;0;0;0
13;"1995-11-27";"1996-05-23";178;0;3;1;3239;0;0;0
13;"1995-10-24";"1995-11-23";30;NA;2;0;3247;0;0;0
13;"1995-09-25";"1995-11-30";66;1;2;1;3248;0;0;0
13;"1995-10-20";"1996-01-18";90;1;2;1;3249;0;0;0
13;"1995-10-20";"1996-01-18";90;1;2;1;3250;0;0;0
13;"1995-11-24";"1996-02-02";70;1;14;1;3251;0;0;0
13;"1995-10-20";"1996-05-23";216;0;16;1;3252;0;0;0
13;"1995-10-20";"1997-06-26";615;0;16;1;3253;0;0;0
13;"1995-10-19";"1996-02-08";112;0;21;1;3254;0;0;0
13;"1995-10-20";"1995-11-23";34;1;3;1;3255;0;0;0
13;"1995-10-19";"1996-02-29";133;1;3;1;3256;0;0;0
13;"1995-10-19";"1996-02-29";133;1;3;1;3257;0;0;0
13;"1996-03-21";"1996-09-11";174;0;3;1;3258;0;0;0
13;"1996-03-21";"1996-09-11";174;0;3;1;3259;0;0;0
13;"1996-03-21";"1996-09-11";174;0;3;1;3260;0;0;0
13;"1995-10-19";"1996-02-29";133;1;3;1;3261;0;0;0
13;"1995-09-04";"1995-11-23";80;0;2;1;3264;0;0;0
13;"1995-09-19";"1996-05-09";233;NA;1;0;3268;0;0;0
13;"1995-09-19";"1996-05-09";233;NA;1;0;3269;0;0;0
13;"1995-09-19";"1996-11-14";422;1;4;1;3270;0;0;0
13;"1995-11-02";"1995-11-23";21;1;16;1;3275;0;0;0
13;"1995-12-18";"1997-10-01";653;NA;1;0;3276;0;0;0
13;"1995-11-13";"1996-03-07";115;NA;3;0;3277;0;0;0
13;"1995-11-17";"1995-11-23";6;1;4;0;3278;0;0;0
13;"1995-11-13";"1996-03-07";115;0;3;1;3280;0;0;0
13;"1995-11-13";"1996-02-29";108;1;3;1;3281;0;0;0
13;"1995-09-27";"1996-05-09";225;0;16;0;3284;0;0;0
13;"1995-09-29";"1995-11-23";55;1;4;0;3289;0;0;0
13;"1995-10-10";"1995-12-07";58;0;16;1;3294;0;0;0
13;"1995-10-10";"1996-10-11";367;0;16;1;3295;0;0;0
13;"1995-10-10";"1996-02-08";121;1;14;1;3296;0;0;0
13;"1995-11-27";"1995-12-08";11;1;14;1;3299;0;0;0
13;"1995-11-30";"1996-02-01";63;1;3;1;3300;0;0;0
13;"1995-11-30";"1996-02-01";63;1;3;1;3301;0;0;0
13;"1995-11-30";"1996-02-01";63;1;3;1;3302;0;0;0
13;"1995-11-30";"1996-02-01";63;1;3;1;3303;0;0;0
13;"1996-02-16";"1996-06-13";118;1;3;1;3304;0;0;0
13;"1995-10-24";"1996-02-08";107;1;2;0;3310;0;0;0
13;"1995-10-24";"1995-11-23";30;1;2;1;3312;0;0;0
13;"1995-10-24";"1996-02-08";107;1;2;1;3313;0;0;0
13;"1996-01-12";"1996-02-08";27;NA;2;0;3318;0;0;0
13;"1995-11-27";"1996-02-09";74;0;2;1;3321;0;0;0
13;"1996-01-10";"1996-04-25";106;1;3;1;3322;0;0;0
13;"1996-03-08";"1996-06-13";97;1;3;1;3323;0;0;0
13;"1996-03-08";"1996-06-13";97;1;3;1;3324;0;0;0
13;"1996-03-08";"1996-06-13";97;1;3;1;3325;0;0;0
13;"1995-11-07";"1996-02-09";94;NA;2;0;3326;0;0;0
13;"1995-11-07";"1995-11-23";16;1;2;1;3327;0;0;0
13;"1995-11-22";"1996-01-19";58;0;2;1;3335;0;0;0
13;"1995-11-22";"1996-05-24";184;1;2;0;3336;0;0;0
13;"1995-11-29";"1995-12-08";9;NA;14;0;3341;0;0;0
13;"1995-11-29";"1995-12-07";8;0;25;1;3342;0;0;0
13;"1995-12-05";"1996-02-08";65;1;2;1;3345;0;0;0
13;"1995-12-05";"1996-05-24";171;0;2;1;3346;0;0;0
13;"1996-03-04";"1996-05-24";81;NA;2;0;3354;0;0;0
13;"1996-02-23";"1996-06-27";125;1;7;1;3355;0;0;0
13;"1996-01-22";"1996-06-13";143;1;2;1;3356;0;0;0
13;"1996-02-23";"1996-05-23";90;1;9;1;3357;0;0;0
13;"1996-02-16";"1996-05-10";84;1;2;1;3358;0;0;0
13;"1996-03-06";"1996-06-27";113;1;14;1;3359;0;0;0
13;"1996-03-28";"1996-06-27";91;1;4;1;3360;0;0;0
13;"1996-03-21";"1996-11-14";238;0;16;1;3361;0;0;0
13;"1996-02-23";"1996-05-23";90;0;16;1;3362;0;0;0
13;"1996-03-28";"1996-06-21";85;0;2;1;3363;0;0;0
13;"1996-05-22";"1997-04-24";337;1;16;1;3364;0;0;0
13;"1996-03-21";"1998-06-18";819;1;16;1;3365;0;0;0
13;"1996-03-21";"1997-09-25";553;0;16;1;3366;0;0;0
13;"1996-02-23";"1996-06-27";125;0;3;1;3367;0;0;0
13;"1996-02-23";"1996-05-09";76;1;3;1;3368;0;0;0
13;"1996-02-23";"1996-05-23";90;1;3;1;3369;0;0;0
13;"1996-02-23";"1996-05-23";90;1;3;1;3370;0;0;0
13;"1996-02-23";"1996-05-23";90;1;3;1;3371;0;0;0
13;"1996-02-23";"1996-05-23";90;1;3;1;3372;0;0;0
13;"1996-02-23";"1996-06-13";111;0;3;1;3373;0;0;0
13;"1996-01-17";"1996-02-01";15;1;9;1;3380;0;0;0
13;"1996-03-11";"1996-06-20";101;1;3;1;3382;0;0;0
13;"1996-03-06";"1996-06-27";113;1;14;1;3383;0;0;0
13;"1996-03-06";"1996-06-27";113;0;16;1;3384;0;0;0
13;"1996-03-06";"1996-06-27";113;1;21;1;3385;0;0;0
13;"1996-03-11";"1996-06-20";101;1;3;1;3386;0;0;0
13;"1996-01-30";"1996-05-24";115;1;2;0;3394;0;0;0
13;"1996-10-01";"1997-01-31";122;0;2;1;3395;0;0;0
13;"1996-01-31";"1997-06-05";491;0;14;1;3397;0;0;0
13;"1996-02-06";"1996-05-24";108;0;2;1;3402;0;0;0
13;"1996-02-06";"1996-03-15";38;1;2;1;3403;0;0;0
13;"1996-02-06";"1996-03-01";24;0;2;1;3404;0;0;0
13;"1996-02-06";"1996-03-01";24;0;4;1;3405;0;0;0
13;"1996-06-13";"1997-12-11";546;1;16;1;3407;0;0;0
13;"1996-03-04";"1996-11-14";255;0;14;1;3408;0;0;0
13;"1996-05-22";"1997-10-09";505;0;14;1;3409;0;0;0
13;"1996-04-15";"1997-02-27";318;1;3;1;3410;0;0;0
13;"1996-04-15";"1996-06-20";66;1;3;1;3411;0;0;0
13;"1996-06-04";"1996-11-28";177;1;3;1;3412;0;0;0
13;"1996-04-23";"1996-06-13";51;1;1;1;3413;0;0;0
13;"1996-03-05";"1996-12-12";282;NA;16;0;3419;0;0;0
13;"1996-06-13";"1997-09-25";469;1;16;1;3427;0;0;0
13;"1996-04-15";"1996-06-14";60;0;2;1;3428;0;0;0
13;"1996-05-09";"1996-09-27";141;1;2;1;3429;0;0;0
13;"1996-04-15";"1996-06-27";73;1;4;1;3430;0;0;0
13;"1996-07-12";"1997-11-25";501;0;16;1;3431;0;0;0
13;"1996-06-04";"1998-02-12";618;0;16;1;3432;0;0;0
13;"1996-05-30";"1996-11-07";161;0;25;1;3433;0;0;0
13;"1996-06-13";"1996-09-26";105;1;3;1;3434;0;0;0
13;"1996-07-22";"1997-02-27";220;0;3;1;3435;0;0;0
13;"1996-06-21";"1996-10-10";111;1;3;1;3436;0;0;0
13;"1996-05-14";"1996-12-12";212;1;3;1;3437;0;0;0
13;"1996-05-06";"1996-09-27";144;0;2;1;3440;0;0;0
13;"1996-06-04";"1996-10-17";135;0;25;1;3441;0;0;0
13;"1996-06-04";"1996-09-26";114;1;3;1;3442;0;0;0
13;"1996-06-04";"1997-01-30";240;1;3;1;3443;0;0;0
13;"1996-06-04";"1996-10-10";128;1;3;1;3444;0;0;0
13;"1996-06-04";"1996-10-10";128;1;3;1;3445;0;0;0
13;"1996-06-04";"1996-10-10";128;1;3;1;3446;0;0;0
13;"1996-06-04";"1996-10-10";128;1;3;1;3447;0;0;0
13;"1996-06-19";"1996-11-14";148;1;14;1;3455;0;0;0
13;"1996-06-21";"1996-11-14";146;1;3;1;3456;0;0;0
13;"1996-06-20";"1996-12-05";168;1;3;1;3457;0;0;0
13;"1996-08-29";"1997-02-27";182;0;3;1;3458;0;0;0
13;"1996-06-24";"1996-12-05";164;1;3;1;3459;0;0;0
13;"1996-06-21";"1996-11-14";146;0;3;1;3460;0;0;0
13;"1996-05-10";"1996-06-27";48;NA;2;0;3461;0;0;0
13;"1996-05-10";"1996-06-28";49;1;2;0;3462;0;0;0
13;"1996-05-10";"1996-06-28";49;1;14;0;3463;0;0;0
13;"1996-05-10";"1996-07-09";60;0;2;1;3464;0;0;0
13;"1996-05-10";"1996-06-28";49;0;2;1;3465;0;0;0
13;"1996-05-10";"1996-06-28";49;0;2;1;3466;0;0;0
13;"1996-06-10";"1996-06-28";18;NA;2;0;3467;0;0;0
13;"1996-07-26";"1996-10-10";76;NA;9;0;3470;0;0;0
13;"1996-09-26";"1998-05-29";610;0;16;1;3472;0;0;0
13;"1996-07-16";"1997-04-17";275;0;1;1;3473;0;0;0
13;"1996-07-16";"1996-12-05";142;0;3;1;3474;0;0;0
13;"1996-09-05";"1996-10-10";35;0;7;1;3475;0;0;0
13;"1996-09-05";"1996-12-05";91;0;2;1;3476;0;0;0
13;"1996-06-17";"1996-11-14";150;1;9;1;3477;0;0;0
13;"1996-08-15";"1997-11-14";456;0;16;1;3478;0;0;0
13;"1996-06-11";"1996-11-07";149;1;9;1;3482;0;0;0
13;"1996-06-18";"1996-11-07";142;1;2;0;3485;0;0;0
13;"1996-06-18";"1996-11-15";150;1;2;1;3486;0;0;0
13;"1996-06-18";"1996-11-14";149;1;14;1;3487;0;0;0
13;"1996-06-18";"1996-09-26";100;0;1;1;3488;0;0;0
13;"1996-06-18";"1996-11-08";143;0;7;1;3489;0;0;0
13;"1996-06-25";"1996-11-14";142;0;2;1;3493;0;0;0
13;"1996-06-25";"1996-10-18";115;0;2;1;3494;0;0;0
13;"1996-08-15";"1996-09-26";42;NA;1;0;3497;0;0;0
13;"1996-10-09";"1996-12-05";57;0;9;1;3505;0;0;0
13;"1996-12-05";"1997-06-26";203;0;16;1;3506;0;0;0
13;"1996-10-09";"1996-12-12";64;0;3;1;3507;0;0;0
13;"1996-12-05";"1997-04-17";133;0;1;1;3508;0;0;0
13;"1996-10-09";"1996-11-28";50;0;25;1;3509;0;0;0
13;"1996-11-22";"1997-04-24";153;1;3;1;3510;0;0;0
13;"1996-10-08";"1996-12-12";65;1;3;1;3511;0;0;0
13;"1996-10-08";"1996-11-28";51;0;3;1;3512;0;0;0
13;"1996-10-08";"1996-11-28";51;0;3;1;3513;0;0;0
13;"1996-10-08";"1997-01-16";100;1;3;1;3514;0;0;0
13;"1996-10-09";"1996-11-15";37;1;3;1;3515;0;0;0
13;"1996-10-09";"1997-06-26";260;0;7;1;3516;0;0;0
13;"1996-10-09";"1996-12-05";57;0;3;1;3517;0;0;0
13;"1996-10-02";"1996-11-14";43;1;3;1;3518;0;0;0
13;"1996-10-08";"1997-01-30";114;0;3;1;3519;0;0;0
13;"1996-10-24";"1996-12-12";49;NA;14;0;3520;0;0;0
13;"1996-12-19";"1998-01-16";393;NA;16;0;3521;0;0;0
13;"1996-08-16";"1996-11-29";105;0;9;1;3522;0;0;0
13;"1996-11-22";"1997-02-28";98;1;3;1;3523;0;0;0
13;"1996-10-09";"1996-10-18";9;1;1;1;3526;0;0;0
13;"1996-11-06";"1997-02-20";106;1;14;1;3527;0;0;0
13;"1996-11-06";"1996-12-12";36;1;1;1;3528;0;0;0
13;"1996-10-28";"1997-06-05";220;0;3;1;3529;0;0;0
13;"1996-10-28";"1997-01-16";80;1;3;1;3530;0;0;0
13;"1996-12-04";"1997-05-15";162;1;1;1;3531;0;0;0
13;"1996-12-05";"1997-06-05";182;1;21;1;3532;0;0;0
13;"1996-09-24";"1996-10-17";23;0;16;1;3537;0;0;0
13;"1996-09-24";"1996-10-11";17;0;14;1;3538;0;0;0
13;"1996-09-24";"1996-11-15";52;0;16;1;3539;0;0;0
13;"1996-09-24";"1997-06-26";275;NA;16;0;3542;0;0;0
13;"1996-09-24";"1996-10-18";24;NA;1;0;3543;0;0;0
13;"1996-12-19";"1997-06-06";169;1;7;1;3548;0;0;0
13;"1997-01-14";"1997-06-12";149;1;21;1;3549;0;0;0
13;"1996-12-05";"1997-04-24";140;0;1;1;3550;0;0;0
13;"1996-10-23";"1996-11-14";22;0;3;1;3551;0;0;0
13;"1996-11-18";"1997-01-30";73;1;3;1;3552;0;0;0
13;"1996-12-23";"1997-06-05";164;1;1;1;3553;0;0;0
13;"1996-12-19";"1997-04-17";119;1;3;1;3554;0;0;0
13;"1996-11-18";"1997-01-30";73;1;3;1;3555;0;0;0
13;"1996-10-08";"1996-11-15";38;0;2;1;3557;0;0;0
13;"1996-10-09";"1996-12-12";64;0;14;1;3558;0;0;0
13;"1996-10-10";"1996-10-10";0;1;9;1;3559;0;0;0
13;"1997-02-21";"1997-11-27";279;1;7;1;3562;0;0;0
13;"1996-12-19";"1997-02-27";70;1;9;1;3563;0;0;0
13;"1996-12-05";"1997-05-15";161;1;3;1;3564;0;0;0
13;"1997-03-25";"1997-06-26";93;0;1;1;3565;0;0;0
13;"1997-03-23";"1997-11-28";250;0;25;1;3572;0;0;0
13;"1997-01-15";"1997-04-17";92;1;25;1;3573;0;0;0
13;"1997-02-07";"1997-11-14";280;1;1;1;3574;0;0;0
13;"1997-01-06";"1997-04-17";101;1;3;1;3575;0;0;0
13;"1996-11-12";"1997-03-20";128;0;2;1;3578;0;0;0
13;"1996-11-12";"1996-11-29";17;1;9;1;3579;0;0;0
13;"1996-12-11";"1997-05-15";155;1;16;1;3590;0;0;0
13;"1997-03-25";"1998-01-15";296;1;16;1;3595;0;0;0
13;"1997-03-11";"1998-04-03";388;1;16;1;3596;0;0;0
13;"1997-03-06";"1997-03-20";14;1;2;1;3597;0;0;0
13;"1997-04-10";"1997-09-10";153;1;14;1;3598;0;0;0
13;"1997-03-06";"1998-02-13";344;0;16;1;3599;0;0;0
13;"1997-06-12";"1998-03-05";266;0;1;1;3600;0;0;0
13;"1997-02-11";"1997-03-13";30;1;3;1;3601;0;0;0
13;"1997-02-11";"1997-03-20";37;1;3;1;3602;0;0;0
13;"1997-04-17";"1997-06-26";70;1;3;1;3603;0;0;0
13;"1997-04-10";"1997-10-10";183;0;3;1;3604;0;0;0
13;"1997-02-11";"1997-06-12";121;1;3;1;3605;0;0;0
13;"1997-03-06";"1997-06-05";91;0;9;1;3606;0;0;0
13;"1997-03-06";"1997-06-05";91;1;9;1;3607;0;0;0
13;"1997-02-07";"1997-02-27";20;0;3;1;3608;0;0;0
13;"1997-02-21";"1997-03-20";27;0;3;1;3609;0;0;0
13;"1997-02-11";"1997-06-12";121;1;3;1;3610;0;0;0
13;"1997-02-11";"1997-06-12";121;0;3;1;3611;0;0;0
13;"1997-04-09";"1997-06-13";65;0;4;1;3612;0;0;0
13;"1997-01-28";"1997-04-24";86;NA;1;0;3617;0;0;0
13;"1997-02-24";"1997-05-15";80;0;7;1;3619;0;0;0
13;"1997-03-25";"1997-06-12";79;0;4;1;3620;0;0;0
13;"1997-06-12";"1998-02-05";238;1;16;1;3621;0;0;0
13;"1997-03-19";"1997-04-24";36;0;1;1;3622;0;0;0
13;"1997-03-20";"1997-06-26";98;1;3;1;3623;0;0;0
13;"1997-03-24";"1997-06-12";80;1;3;1;3624;0;0;0
13;"1997-02-19";"1997-02-28";9;1;9;1;3627;0;0;0
13;"1997-03-11";"1997-11-14";248;0;16;1;3632;0;0;0
13;"1997-03-11";"1997-11-14";248;NA;16;0;3633;0;0;0
13;"1997-03-11";"1997-11-14";248;NA;16;0;3634;0;0;0
13;"1997-05-30";"1997-10-09";132;1;1;1;3638;0;0;0
13;"1997-04-28";"1997-11-13";199;0;14;1;3639;0;0;0
13;"1997-04-28";"1997-10-10";165;1;3;1;3640;0;0;0
13;"1997-04-28";"1997-11-13";199;0;3;1;3641;0;0;0
13;"1997-04-28";"1997-11-13";199;1;3;1;3642;0;0;0
13;"1997-09-25";"1997-11-14";50;1;16;1;3643;0;0;0
13;"1997-09-25";"1997-11-14";50;0;16;1;3644;0;0;0
13;"1997-05-12";"1997-11-13";185;0;3;1;3645;0;0;0
13;"1997-05-12";"1997-11-13";185;1;3;1;3646;0;0;0
13;"1997-06-12";"1998-01-16";218;0;3;1;3647;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3648;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3649;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3650;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3651;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3652;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3653;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3654;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3655;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3656;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3657;0;0;0
13;"1997-05-15";"1998-04-23";343;0;16;1;3658;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3659;0;0;0
13;"1997-03-18";"1997-06-26";100;NA;9;0;3660;0;0;0
13;"1997-05-12";"1997-09-10";121;1;3;1;3667;0;0;0
13;"1997-05-30";"1997-06-26";27;1;9;0;3668;0;0;0
13;"1997-04-22";"1997-06-12";51;1;2;1;3673;0;0;0
13;"1997-04-22";"1997-12-12";234;NA;9;0;3674;0;0;0
13;"1997-04-22";"1997-06-26";65;NA;9;0;3675;0;0;0
13;"1997-07-21";"1997-11-14";116;NA;16;0;3676;0;0;0
13;"1997-06-18";"1998-02-05";232;1;3;1;3678;0;0;0
13;"1997-09-05";"1998-02-05";153;0;3;1;3679;0;0;0
13;"1997-07-10";"1998-06-24";349;0;3;1;3680;0;0;0
13;"1997-05-21";"1997-12-12";205;0;9;1;3681;0;0;0
13;"1997-06-11";"1997-06-26";15;1;9;0;3682;0;0;0
13;"1997-05-14";"1997-06-12";29;1;1;1;3688;0;0;0
13;"1997-08-06";"1997-11-25";111;1;7;1;3691;0;0;0
13;"1997-08-29";"1997-10-31";63;0;1;1;3692;0;0;0
13;"1997-08-29";"1998-04-03";217;0;16;1;3693;0;0;0
13;"1997-08-29";"1997-11-25";88;1;7;1;3694;0;0;0
13;"1997-07-24";"1997-10-31";99;1;9;1;3695;0;0;0
13;"1997-06-23";"1997-10-30";129;1;1;1;3696;0;0;0
13;"1997-07-15";"1998-06-18";338;0;3;1;3697;0;0;0
13;"1997-07-15";"1998-01-15";184;1;3;1;3698;0;0;0
13;"1997-07-15";"1998-01-15";184;1;3;1;3699;0;0;0
13;"1997-08-29";"1998-06-18";293;0;16;1;3700;0;0;0
13;"1997-08-29";"1998-03-05";188;0;16;1;3701;0;0;0
13;"1997-06-03";"1997-06-26";23;1;9;1;3702;0;0;0
13;"1997-07-14";"1997-10-09";87;0;3;1;3706;0;0;0
13;"1997-06-24";"1997-11-14";143;NA;2;0;3708;0;0;0
13;"1997-06-24";"1997-10-10";108;0;2;1;3710;0;0;0
13;"1997-06-24";"1997-11-27";156;1;2;1;3711;0;0;0
13;"1997-06-24";"1997-09-25";93;1;2;1;3712;0;0;0
